Node400,0,6550.832500000008,4323.261074542999,0.979968204833864
Node400,1,6527.487500000005,4404.932559013367,0.9804251273019027
Node400,2,6571.525000000005,4440.578359365463,0.9803626277392264
Node400,3,6496.225000000002,4304.193873167038,0.979873852327241
Node400,4,6561.174999999997,4533.499948263168,0.9806714513432581
